Company Name,Phone,Phone_Carrier_Type,Phone_Carrier_Name,Email,Email_Status,Website,Contact_Name,First Name,Last Name,Contact_Title,Contact_Phone,Contact_Phone_Type,Company_Phone,Company_Phone_Type,Street,City,State,State_Code,Zip,Google_Rating,Google_Reviews,Employees,Revenue,Founded,LinkedIn,Facebook,Instagram,Domain,Category,Subtypes,Google_Verified,Business_Status,About,Tags,Source
Alliance Septic and Excavating,+1 937-459-7244,mobile,Verizon Wireless,,,,,,,,,,,,,,,,,5,18,,,,,,,,Excavating contractor,"Excavating contractor, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Year Round Septic,+1 469-512-9149,mobile,AT&T Wireless,,,https://www.yearroundseptic.com/,,,,,,,,,,,,,,4.9,43,,,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,"{""Service options"": {""Language assistance"": ""English, Spanish""}}","outscraper-raw,septic_services,mobile-verified",outscraper
Nortex Septic Service,+1 469-307-3787,mobile,AT&T Wireless,,,https://www.nortexseptic.com/,,,,,,,,,511 N Church St,Anna,Texas,TX,75409,5,44,,,,,,,,Septic system service,Septic system service,True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
C3 Services,+1 214-708-1899,mobile,Verizon Wireless,,,,,,,,,,,,,,,,,5,10,,,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
"Royal Flush Septic, Inc.",+1 972-948-4500,mobile,Verizon Wireless,,,http://royalflushseptics.com/,,,,,,,,,306 N Ash Dr STE D,Allen,Texas,TX,75002,4.8,149,,,,,,,,Septic system service,"Septic system service, Plumbing supply store",True,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Other"": {""Identifies as women-owned"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Collin County Septic Design & Evaluation,+1 903-203-8250,mobile,T-Mobile USA,,,http://www.collincountyseptic.com/,,,,,,,,,3417 Cornelia St,Greenville,Texas,TX,75401,4.5,8,,,,,,,,Septic system service,Septic system service,True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
"A-1 Affordable Septic Cleaning, LLC",+1 903-513-0811,mobile,AT&T Wireless,,,https://www.aoneaffordablesepticcleaning.com/,,,,,,,,,,,,,,4.8,24,10,1000000,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
McGee Septic Service- Septic Tank Cleaning,+1 903-456-0989,mobile,AT&T Wireless,,,,,,,,,,,,,,,,,4.5,18,,,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Frontline Septic Solutions LLC,+1 972-290-9354,mobile,AT&T Wireless,,,,,,,,,,,,,,,,,5,5,,,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Complete Septic & Sanitation Service,+1 817-757-2132,mobile,Verizon Wireless,,,https://www.completesepticpumpingtx.com/,,,,,,,,,,,,,,4.9,18,,,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Joe's Septic Cleaning,+1 903-268-1337,mobile,AT&T Wireless,,,,,,,,,,,,,,,,,5,1,,,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Rueben Excavation LLC,+1 945-227-1077,mobile,AT&T Wireless,,,https://www.ruebengroup.com/,,,,,,,,,4287 E University Dr Bldg 6,Princeton,Texas,TX,75407,5,8,,,,,,,,Excavating contractor,"Septic system service, Construction company, Demolition contractor, Excavating contractor, Snow removal service, Utility contractor",True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
A&W Septic Service,+1 908-689-4114,mobile,AT&T Wireless,,,http://awsepticservice.wixsite.com/website,,,,,,,,,691 NJ-57,Stewartsville,New Jersey,NJ,08886,5,22,,,,,,,,Septic system service,Septic system service,True,OPERATIONAL,"{""From the business"": {""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Online estimates"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
ROD Septic Services,+1 214-524-9715,mobile,T-Mobile USA,,,https://rodseptic.com/,,,,,,,,,887 Meadow Hill Dr,Lavon,Texas,TX,75166,4.3,87,,,,,,,,Septic system service,Septic system service,True,OPERATIONAL,"{""Service options"": {""Onsite services"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
River Valley Septic,+1 610-749-2001,mobile,Verizon Wireless,,,http://www.rivervalleyseptic.com/,,,,,,,,,504 Easton Rd,Riegelsville,Pennsylvania,PA,18077,4.8,24,10,1000000,,,,,,Septic system service,"Septic system service, Sewage disposal service",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Absolute Septic and Excavation LLC,+1 203-981-2592,mobile,AT&T Wireless,,,http://absolutesepticct.com/,,,,,,,,,,,,,,4.8,24,,,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Brandon Septic,+1 813-643-4642,mobile,T-Mobile USA,,,https://www.brandonsepticservices.com/,,,,,,,,,,,,,,4.8,284,,,1998,,,,,Septic system service,"Septic system service, Service establishment, Repair service",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
United Septic & Maintenance,+1 214-341-3355,mobile,T-Mobile USA,,,http://united-septic.com/,,,,,,,,,,,,,,5,2,10,10000000,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
All Around Septic and Dirt Work,+1 972-286-1444,mobile,AT&T Wireless,,,http://www.allaroundsepticanddirtwork.com/,,,,,,,,,537 Country View Ln,Garland,Texas,TX,75043,4.9,12,,,,,,,,Septic system service,Septic system service,True,OPERATIONAL,"{""Service options"": {""Onsite services"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Las Vegas Septic Service LLC,+1 702-600-0941,mobile,Verizon Wireless,,,https://lasvegassepticservice.com/,,,,,,,,,,,,,,4.9,47,,,,,,,,Septic system service,"Septic system service, Service establishment, Pump supplier",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Bonanza Septic & Jetting Solutions,+1 775-883-3411,mobile,Verizon Wireless,,,http://www.bonanzaseptic.com/,,,,,,,,,30 Kit Kat Dr,Mound House,Nevada,NV,89706,4.7,88,,,,,,,,Septic system service,Septic system service,True,OPERATIONAL,"{""Service options"": {""Online estimates"": true, ""Onsite services"": true, ""Language assistance"": ""English""}}","outscraper-raw,septic_services,mobile-verified",outscraper
Las Vegas Septic Service LLC,+1 702-600-9495,mobile,Verizon Wireless,,,https://lasvegassepticservice.com/service-areas/las-vegas-nv/%3Futm_source%3Dgoogle%26utm_medium%3Dgbp%26utm_campaign%3Dmaps,,,,,,,,,,,,,,4.9,54,,,,,,,,Septic system service,"Septic system service, Service establishment, Pump supplier",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Green Valley Septic Services,+1 775-430-8877,mobile,Verizon Wireless,,,https://greenvalleyseptic.com/,,,,,,,,,3349 Pontius Pl,Carson City,Nevada,NV,89706,5,32,,,,,,,,Septic system service,Septic system service,True,OPERATIONAL,"{""Service options"": {""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Assistive hearing loop"": false, ""Wheelchair accessible parking lot"": false, ""Wheelchair accessible restroom"": false, ""Wheelchair accessible seating"": false}}","outscraper-raw,septic_services,mobile-verified",outscraper
Bonanza Septic Services,+1 775-883-3411,mobile,Verizon Wireless,,,http://www.bonanzaseptic.com/,,,,,,,,,20 Martin Dr STE A,Mound House,Nevada,NV,89706,5,5,,,,,,,,Septic system service,Septic system service,False,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Sierra Septic Services,+1 775-356-3939,mobile,AT&T Wireless,,,https://sierrasepticservice.com/,,,,,,,,,1960 Hymer Ave,Sparks,Nevada,NV,89431,4.9,28,10,1000000,,,,,,Septic system service,Septic system service,False,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Lake Tahoe Septic Plumbing Pump Services,+1 775-899-2860,mobile,Verizon Wireless,,,https://www.laketahoeseptic.com/,,,,,,,,,1876 Pinenut Rd ste s,Gardnerville,Nevada,NV,89410,5,3,,,,,,,,Septic system service,"Septic system service, Plumber",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Marshalls Septic Care,+1 775-427-9603,mobile,Verizon Wireless,,,http://mscseptic.com/,,,,,,,,,4250 Reno Hwy #8377,Fallon,Nevada,NV,89406,5,60,10,1000000,,,,,,Septic system service,"Septic system service, Dumpster rental service, Plumber, Portable toilet supplier, Sanitation service, Sewage disposal service",True,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Online estimates"": true, ""Onsite services"": true, ""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Parking"": {""Free parking lot"": true}, ""Other"": {""Identifies as women-owned"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Stiger Pre Cast Inc,+1 740-482-2313,mobile,Verizon Wireless,,,https://www.stigerprecast.com/,,,,,,,,,17793 OH-231,Nevada,Ohio,OH,44849,4.6,39,25,10000000,1943,,,,,Construction company,Construction company,True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Hart and Sons Septic,+1 775-901-6020,mobile,AT&T Wireless,,,https://www.hartandsonsseptic.com/,,,,,,,,,,,,,,5,7,,,,,,,,Septic system service,"Septic system service, Service establishment",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Chief Septic & Sewer,+1 702-472-9626,mobile,Onvoy,,,,,,,,,,,,,Las Vegas,Nevada,NV,89128,4.3,33,,,,,,,,Plumber,"Plumber, Construction",False,OPERATIONAL,"{""Offerings"": {""Repair services"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Desert Excavation,+1 702-400-9414,mobile,AT&T Wireless,,,http://www.desertex.net/,,,,,,,,,6850 N Grand Canyon Dr #24495-A,Las Vegas,Nevada,NV,89149,5,2,,,,,,,,Excavating contractor,"Septic system service, Demolition contractor, Excavating contractor",True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Rooter Man Plumbing of Reno,+1 775-525-6999,mobile,Onvoy,,,https://rootermanrenocarson.com/,,,,,,,,,2890 Vassar St Suite B12,Reno,Nevada,NV,89502,4.6,333,,,,,,,,Plumber,"Septic system service, Drainage service, Plumber, Water filter supplier, Water softening equipment supplier",True,OPERATIONAL,"{""Service options"": {""Online estimates"": true, ""Onsite services"": true, ""Language assistance"": ""English, Spanish""}, ""Offerings"": {""Repair services"": true}, ""Payments"": {""Credit cards"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
"Nevada Plumbing, Septic & Sewer LLC",+1 417-448-9712,mobile,Verizon Wireless,,,http://nevadamoplumbing.com/,,,,,,,,,703 E Maple St,Nevada,Missouri,MO,64772,5,7,,,,,,,,Septic system service,Septic system service,True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Shamrock Septic Pumping,+1 775-883-0288,mobile,AT&T Wireless,,,http://shamrocknv.com/,,,,,,,,,26 Affonso Dr,Carson City,Nevada,NV,89706,5,13,,,,,,,,Septic system service,Septic system service,False,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
Boyce Inc,+1 702-378-7732,mobile,Verizon Wireless,,,http://boyce-inc.com/,,,,,,,,,3065 N Doty St,Logandale,Nevada,NV,89021,5,1,,,,,,,,Septic system service,"Septic system service, Portable toilet supplier",True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
American Pumping Services,+1 702-279-8706,mobile,Verizon Wireless,,,http://www.americanpumping.com/,,,,,,,,,5841 E Charleston Blvd,Las Vegas,Nevada,NV,89142,5,2,,1000000,1995,,,,,Septic system service,Septic system service,True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Advanced Drain Jetting,+1 702-706-6111,mobile,AT&T Wireless,,,http://www.advanceddrainjetting.com/,,,,,,,,,,,,,,5,30,,,,,,,,Plumber,"Plumber, Drainage service, Service establishment",True,OPERATIONAL,"{""Service options"": {""Online estimates"": true}, ""Offerings"": {""Repair services"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
"Zach Erwin Construction, Inc Gotta Go",+1 417-667-5122,mobile,Verizon Wireless,,,https://zacherwinconstruction.com/,,,,,,,,,601 4th St,Nevada,Missouri,MO,64772,5,7,,,,,,,,Septic system service,"Septic system service, Excavating contractor, Portable toilet supplier",True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
"Hall Septic Tank Cleaning, Inc.",+1 540-977-7684,mobile,Verizon Wireless,,,http://hallseptictankcleaning.com/,,,,,,,,,211 Willowbrook Ln,Roanoke,Virginia,VA,24012,4,35,,,,,,,,Septic system service,"Septic system service, Waste management service",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
On My Way Septic Grease Trap Storm Drains Lift Station,+1 786-252-4029,mobile,AT&T Wireless,,,https://www.onmywayseptic.com/,,,,,,,,,2021 N 62nd Ave,Hollywood,Florida,FL,33024,4.9,827,,,,,,,,Septic system service,"Septic system service, Drainage service, Plumber, Sewage disposal service",True,OPERATIONAL,"{""From the business"": {""Identifies as Latino-owned"": true, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Online estimates"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true, ""Identifies as Latino-owned"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
"Cooley & Company Construction, LLC",+1 859-324-1768,mobile,AT&T Wireless,,,https://www.cooleycompanyconstruction.com/,,,,,,,,,,,,,,4.8,23,,,,,,,,Excavating contractor,"Septic system service, Demolition contractor, Dirt supplier, Drainage service, Service establishment, Paving contractor, Plumber, Excavating contractor",True,OPERATIONAL,,"outscraper-raw,septic_services,mobile-verified",outscraper
"Bruce MacKay Pump & Well Service, Inc.",+1 775-851-1600,mobile,Onvoy,,,http://www.brucemackay.com/,,,,,,,,,7465 Longley Ln,Reno,Nevada,NV,89511,4.8,132,10,10000000,1979,,,,,Well drilling contractor,"Well drilling contractor, Water softening equipment supplier",True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
Echeverria's,+1 775-625-1525,mobile,Verizon Wireless,,,,,,,,,,,,5160 NV-294,Winnemucca,Nevada,NV,89445,4.8,4,,,,,,,,Construction company,Construction company,False,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,septic_services,mobile-verified",outscraper
