Company Name,Phone,Phone_Carrier_Type,Phone_Carrier_Name,Email,Email_Status,Website,Contact_Name,First Name,Last Name,Contact_Title,Contact_Phone,Contact_Phone_Type,Company_Phone,Company_Phone_Type,Street,City,State,State_Code,Zip,Google_Rating,Google_Reviews,Employees,Revenue,Founded,LinkedIn,Facebook,Instagram,Domain,Category,Subtypes,Google_Verified,Business_Status,About,Tags,Source
Vera's Outdoor Solutions LLC,+1 469-888-2824,mobile,"T-MOBILE USA, INC.",jericovera145@gmail.com,RECEIVING,https://verasoutdoorsolutions.com/,,,,,,,14698882824,mobile,,,,,,4.9,63,,,,,,,verasoutdoorsolutions.com,Landscaper,"Landscaper, Service establishment",True,OPERATIONAL,"{""Service options"": {""Online estimates"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
TX Artificial Turf & Design,+1 469-560-7202,mobile,"NEW CINGULAR WIRELESS PCS, LLC - IL",team@latofonts.com,RECEIVING,https://www.turfanddesign.com/,,,,,,,9727717900,landline,10930 Switzer Ave #115,Dallas,Texas,TX,75238,5,47,,,,,https://www.facebook.com/turfanddesign,https://www.instagram.com/artificialturfdesign,turfanddesign.com,Landscaper,"Landscaper, Turf supplier",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
TX Artificial Turf & Design,+1 469-560-7202,mobile,"NEW CINGULAR WIRELESS PCS, LLC - IL",info@turfanddesign.com,RECEIVING,https://www.turfanddesign.com/,,,,,,,9727717900,landline,10930 Switzer Ave #115,Dallas,Texas,TX,75238,5,47,,,,,https://www.facebook.com/turfanddesign,https://www.instagram.com/artificialturfdesign,turfanddesign.com,Landscaper,"Landscaper, Turf supplier",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
TX Artificial Turf & Design,+1 469-560-7202,mobile,"NEW CINGULAR WIRELESS PCS, LLC - IL",support@turfanddesign.com,RECEIVING,https://www.turfanddesign.com/,,,,,,,9727717900,landline,10930 Switzer Ave #115,Dallas,Texas,TX,75238,5,47,,,,,https://www.facebook.com/turfanddesign,https://www.instagram.com/artificialturfdesign,turfanddesign.com,Landscaper,"Landscaper, Turf supplier",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Apex Turf & Outdoor Design Llc,+1 469-668-8026,mobile,AT&T Mobility LLC,jorgeb@apexturfandoutdoor.com,INVALID,http://apexturfandoutdoor.com/,,,,,,,4696688026,mobile,,,,,,5,3,,,,,,,apexturfandoutdoor.com,Turf supplier,"Turf supplier, Service establishment",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Artificial Turf Maintenance,+1 469-955-1262,mobile,"NEW CINGULAR WIRELESS PCS, LLC - IL",info@artificialturfmaintenance.com,UNKNOWN,http://artificialturfmaintenance.com/,,,,,,,4699551262,mobile,,,,,,5,57,,,,,https://www.facebook.com/people/,https://www.instagram.com/artificialturfmaintainance,artificialturfmaintenance.com,Lawn care service,"Lawn care service, Service establishment, Landscaper",True,OPERATIONAL,"{""Service options"": {""Language assistance"": ""English, Spanish""}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
Artificial Turf Maintenance,+1 469-955-1262,mobile,"NEW CINGULAR WIRELESS PCS, LLC - IL",email-info@artificialturfmaintenance.com,UNKNOWN,http://artificialturfmaintenance.com/,,,,,,,4699551262,mobile,,,,,,5,57,,,,,https://www.facebook.com/people/,https://www.instagram.com/artificialturfmaintainance,artificialturfmaintenance.com,Lawn care service,"Lawn care service, Service establishment, Landscaper",True,OPERATIONAL,"{""Service options"": {""Language assistance"": ""English, Spanish""}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
TurfRocks,+1 214-529-2134,mobile,T-Mobile USA Inc.,sales@turfrocks.com,RECEIVING,http://www.turfrocks.com/,,,,,,,,,2777 FM2862,Anna,Texas,TX,75409,4.8,48,,,,,,,turfrocks.com,Landscape designer,Landscape designer,True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
A & W Turf LLC,+1 972-272-6090,mobile,Frontier,awturf@yahoo.com,RECEIVING,http://www.awturfgrass.com/,,,,,,,19722726090,,125 W Walnut St,Garland,Texas,TX,75040,4.2,88,10,1000000,2010,,https://www.facebook.com/115612015165894,,awturfgrass.com,Sod supplier,"Sod supplier, Turf supplier, Wholesaler",True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Parking"": {""On-site parking"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
DFW Turf & Design LLC,+1 214-753-3040,mobile,t-mobile,Ntxturfdesign@gmail.com,RECEIVING,https://www.facebook.com/profile.php%3Fid%3D61555486511097%26mibextid%3DLQQJ4d,,,,,,,2147533040,mobile,,,,,,5,2,,,,,https://www.facebook.com/people/NTX-Turf-Design-LLC/61555486511097/,,,Turf supplier,"Turf supplier, Service establishment",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Texas Turf Professionals,+1 214-945-9281,mobile,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,office@texasturfprofessionals.com,RECEIVING,https://texasturfprofessionals.com/,,,,,,,2149459281,mobile,,,,,,1,2,,,,,,,texasturfprofessionals.com,Landscape designer,"Landscape designer, Service establishment",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Synthetic Turf Experts,+1 972-363-9889,mobile,T-Mobile USA,syntheticturfexperts@gmail.com,RECEIVING,https://syntheticturfexperts.com/,,,,,,,9723639889,mobile,6136 Frisco Square Blvd Ste 400,Frisco,Texas,TX,75034,5,37,10,1000000,2007,,https://www.facebook.com/LetsTalkTurf,https://www.instagram.com/synthetic_turf_experts,syntheticturfexperts.com,Landscaper,"Landscaper, Turf supplier",True,OPERATIONAL,"{""Service options"": {""Online estimates"": true, ""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
Fantastic Turf,+1 972-816-6745,mobile,"NEW CINGULAR WIRELESS PCS, LLC - IL",josh@fantasticturf.com,UNKNOWN,https://www.fantasticturf.com/,,,,,,,,,5930 Royal Ln STE E 201,Dallas,Texas,TX,75230,4.9,59,,,,,,,fantasticturf.com,Turf supplier,Turf supplier,True,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
Turf Solutions,+1 214-641-3727,mobile,T-Mobile,brad@turfsolutions.com,RECEIVING,http://www.lonestarturf.com/,,,,,,,2146413727,mobile,,,,,,5,6,,,,,https://facebook.com/LoneStarTurfSolutions/,,lonestarturf.com,Lawn care service,"Lawn care service, Service establishment",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Turf Solutions,+1 214-641-3727,mobile,T-Mobile,brad@lonestarturf.com,RECEIVING,http://www.lonestarturf.com/,,,,,,,2146413727,mobile,,,,,,5,6,,,,,https://facebook.com/LoneStarTurfSolutions/,,lonestarturf.com,Lawn care service,"Lawn care service, Service establishment",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Lawn Doctor of Rockwall-Heath-Sunnyvale-Forney,+1 469-410-1748,mobile,"T-MOBILE USA, INC.",rsust@lawndoctorinc.com,INVALID,https://www.lawndoctor.com/rockwall-tx%3Futm_source%3Dgooglebusinessprofile%26utm_medium%3Dorganic%26utm_campaign%3DQiigo,robie sustayta,Robie,Sustayta,area general manager,,,8008450580,toll_free,,,,,,4.7,37,1000,250000000,1967,http://www.linkedin.com/company/lawn-doctor,http://www.facebook.com/lawndoctorfans,https://www.instagram.com/lawndoctorinc,lawndoctor.com,Lawn care service,"Lawn care service, Service establishment, Landscaper, Pest control service",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Lawn Doctor of Rockwall-Heath-Sunnyvale-Forney,+1 469-410-1748,mobile,"T-MOBILE USA, INC.",vmarr@lawndoctorinc.com,INVALID,https://www.lawndoctor.com/rockwall-tx%3Futm_source%3Dgooglebusinessprofile%26utm_medium%3Dorganic%26utm_campaign%3DQiigo,victor marrero,Victor,Marrero,president-ibew local 45,,,8008450580,toll_free,,,,,,4.7,37,1000,250000000,1967,http://www.linkedin.com/company/lawn-doctor,http://www.facebook.com/lawndoctorfans,https://www.instagram.com/lawndoctorinc,lawndoctor.com,Lawn care service,"Lawn care service, Service establishment, Landscaper, Pest control service",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Lawn Doctor of Rockwall-Heath-Sunnyvale-Forney,+1 469-410-1748,mobile,"T-MOBILE USA, INC.",tsket@lawndoctorinc.com,INVALID,https://www.lawndoctor.com/rockwall-tx%3Futm_source%3Dgooglebusinessprofile%26utm_medium%3Dorganic%26utm_campaign%3DQiigo,tony skettle,Tony,Skettle,president,,,8008450580,toll_free,,,,,,4.7,37,1000,250000000,1967,http://www.linkedin.com/company/lawn-doctor,http://www.facebook.com/lawndoctorfans,https://www.instagram.com/lawndoctorinc,lawndoctor.com,Lawn care service,"Lawn care service, Service establishment, Landscaper, Pest control service",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
North Texas Turf - Synthetic Turf Supplier | Artificial Turf Installation & Maintenance,+1 940-641-4478,mobile,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - TX,info@northtxturf.com,RECEIVING,https://www.northtxturf.com/,,,,,,,,,,,,,,5,34,,,,,,,northtxturf.com,Turf supplier,"Turf supplier, Service establishment, Garden center, Landscaper, Lawn care service, Playground equipment supplier",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
Artificial Grass TX,+1 713-340-4342,mobile,T-Mobile,info@artificialgrasstx.com,RECEIVING,http://artificialgrasstx.com/,,,,,,,17133404342,mobile,4890 W Main St Suite B,League City,Texas,TX,77573,5,51,,,,https://www.linkedin.com/company/artificial-grass-tx,https://www.facebook.com/artfigrass/,https://www.instagram.com/artificialgrasstx,artificialgrasstx.com,Turf supplier,"Turf supplier, Golf shop, Landscape designer",True,OPERATIONAL,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Parking"": {""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
Turf Green Lawn Care,+1 469-230-7895,mobile,"T-MOBILE USA, INC.",info@mysite.com,RECEIVING,http://turfgreenlawn.net/,,,,,,,4692307895,mobile,6370 Nugget Dr,Nevada,Texas,TX,75173,4.9,17,,,,,,,turfgreenlawn.net,Lawn care service,Lawn care service,True,OPERATIONAL,"{""Service options"": {""Online estimates"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
Turf Green Lawn Care,+1 469-230-7895,mobile,"T-MOBILE USA, INC.",info@turfgreenlawn.net,INVALID,http://turfgreenlawn.net/,,,,,,,4692307895,mobile,6370 Nugget Dr,Nevada,Texas,TX,75173,4.9,17,,,,,,,turfgreenlawn.net,Lawn care service,Lawn care service,True,OPERATIONAL,"{""Service options"": {""Online estimates"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
Turf Green Lawn Care,+1 469-230-7895,mobile,"T-MOBILE USA, INC.",contact@turfgreenlawn.net,RECEIVING,http://turfgreenlawn.net/,,,,,,,4692307895,mobile,6370 Nugget Dr,Nevada,Texas,TX,75173,4.9,17,,,,,,,turfgreenlawn.net,Lawn care service,Lawn care service,True,OPERATIONAL,"{""Service options"": {""Online estimates"": true}}","outscraper-raw,turf_landscaping,mobile-verified",outscraper
Lawn & Golf Turfs of DFW,+1 214-680-4653,mobile,"T-MOBILE USA, INC.",,,https://lawnandgolfturfs.com/,,,,,,,,,,,,,,5,34,,,,,,,,Turf supplier,"Turf supplier, Service establishment",True,OPERATIONAL,,"outscraper-raw,turf_landscaping,mobile-verified",outscraper
southern seasons llc,9726238361,mobile,AT&T Wireless,info@ndiscovered.com,,https://southernseasonstx.com/,,,,,,,,,,Rockwall,Texas,,,,,,,,,,,,,,,,,mobile-verified,old_master
independent landscaping,2149070047,mobile,Verizon Wireless,il18@gmail.com,,http://www.independentlandscapingtx.com/,,,,,,,,,,Royse City,Texas,,,,,,,,,,,,,,,,,mobile-verified,old_master
,4698558022,mobile,T-Mobile USA,avatarslandscaping@gmail.com,,https://avatarlandscapingandconstruction.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
,2145660574,mobile,AT&T Wireless,octavio@buenavistaconstructions.com,,https://vista-buena.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
,4699903335,mobile,Verizon Wireless,support@webador.com,,https://www.ntxlandscapingdesign.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile-verified,old_master
,9728768163,mobile,T-Mobile USA,,,,,,,,,,,,,Wylie,Texas,,,,,,,,,,,,,,,,,mobile-verified,old_master
