First Name,Last Name,Phone,Email,Company Name,City,State,Website,Tags,line_type,carrier,lookup_status
,,8176180006,,Anderson Injury Lawyers Fort Worth,,,https://maafirm.com/fort-worth-personal-injury-lawyer/?utm_source=google&utm_medium=organic&utm_campaign=gmb-fort-worth,,nonFixedVoip,Bandwidth/13 - Bandwidth.com - Infobip,success
,,9728898003,,"Texas Insurance Claims Service, Inc.",,,http://www.ticsi.net/,,nonFixedVoip,Onvoy/4 - Sinch,success
,,8664246726,,GAINSCO Auto Insurance,,,https://www.gainsco.com/,,tollFree,Twilio - Toll-Free,success
,,8007432231,,"Contract Claims Services, Inc.",,,,,tollFree,,success
,,4694877800,,ClaimShield,,,https://shieldclaim.com/,,fixedVoip,Level 3 Communications,success
,,8325511195,,Disaster Insurance Claims,,,https://disasterinsuranceclaims.com/?utm_source=gmb&utm_medium=organic&utm_campaign=houston-gmb,,nonFixedVoip,Twilio - SMS/MMS-SVR,success
,,8175524100,,"CareGard Warranty Services, Inc.",,,https://caregardservices.com/,,nonFixedVoip,Five9,success
,,9729918782,,Insurance Staffing Solutions,,,,,fixedVoip,Charter Fiberlink,success
,,9728002175,,My Car Claim Expert,,,https://www.mycarclaimexpert.com/,,mobile,Verizon Wireless,success
,,2143378888,,Carlos Luevano Jr - State Farm Insurance Agent,,,https://www.teamluevano.com/?cmpid=KIVR_blm_0001,,nonFixedVoip,Aerialink Wireless (Aerialink,success
,,2148335053,,Dalworth Restoration,,,http://www.dalworthrestoration.com/,,nonFixedVoip,Twilio - SMS/MMS-SVR,success
,,9729919100,,"Thumann Agency, Inc",,,http://thumannagency.com/,,nonFixedVoip,Bandwidth/13 - Bandwidth.com - Infobip,success
,,2145439440,curtis@dallasadjusters.com,"National Adjustment Services, Inc.",,,http://hireyourownadjuster.com/,,mobile,AT&T Wireless,success
,,8172718165,Claims@txclaims.com,"Provident Public Adjusters, LLC",,,http://txclaims.com/,,mobile,AT&T Wireless,success
,,8004193994,TJ@ParadiseClaims.com,Paradise Claims,,,https://paradiseclaims.com/,,tollFree,Bandwidth/Zipwhip - Toll-Free - SVR,success
,,8178888815,Marlin@ClaimsPA.com,Claims Public Adjusting,,,https://www.claimspa.com/,,nonFixedVoip,Twilio - SMS/MMS-SVR,success
,,9723021300,texaspublicadjusting@gmail.com,Texas Public Adjusting / Public Adjuster,,,http://www.texaspublicadjusting.net/,,mobile,AT&T Wireless,success
,,8172407779,info@vpstx.com,"Viridian Property Solutions, LLC",,,http://www.vpstx.com/,,mobile,T-Mobile USA,success
,,9729822327,support@marketing360.com,"Grasso Public Adjusters, Inc.",,,http://www.grassopa.com/,,mobile,Onvoy,success
,,9727428486,kerry@northtexaspa.com,North Texas Public Adjusting,,,https://www.northtexaspa.com/,,mobile,Verizon Wireless,success
,,8174583056,estimates@suncoastclaims.com,"Suncoast Claims, Inc.",,,https://suncoastclaims.com/,,nonFixedVoip,Bandwidth/13 - Bandwidth.com - Infobip,success
,,9727906300,customercare@restoration-solutions.biz,Restoration Solutions,,,http://restoration-solutions.biz/?utm_source=gmb&utm_medium=listing&utm_campaign=local,,nonFixedVoip,Bandwidth/RingCentral Messaging - Sinch,success
,,2142178899,info@vipadjusting.com,VIP Adjusting - Public Adjusters,,,https://www.vipadjusting.com/dallas-texas,,mobile,Onvoy,success
,,8174569216,Publicadjusterdfw@gmail.com,Mayhem Claim Solutions,,,https://mayhemadjusting.com/?utm_source=gmb&utm_medium=organic&utm_campaign=Maps,,mobile,T-Mobile USA,success
,,8179694621,claims@ncnmail.com,National Claims Negotiators LLC,,,https://nationalclaimsnegotiators.com/,,nonFixedVoip,Bandwidth/RingCentral Messaging - Sinch,success
,,8334727537,claims@parkerlc.com,Parker Loss Consultants,,,https://www.parkerlossconsultants.com/,,tollFree,,success
,,9727701600,Alexandra.OConnor@marshmma.com,"MHBT, a Marsh & McLennan Agency LLC company",,,https://www.marshmma.com/us/locations/texas/dallas.html,,landline,Teleport Communications America,success
,,8004865616,hplclaims@hallmarkgrp.com,Hallmark Financial,,,https://www.hallmarkgrp.com/,,tollFree,Bandwidth/Zipwhip - Toll-Free - SVR,success
,,4693318222,marcus@hawkadjusting.com,,Rockwall,Texas,https://www.hawkpublicadjusters.com/,,mobile,Onvoy,success
,,9175001514,claims@directpaloss.com,,Forest Hills,New York,https://directpaloss.com/,,mobile,T-Mobile USA,success
,,8884976324,info@independenceclaims.com,,,,https://independenceclaims.com/,,tollFree,Zipwhip - Toll-Free - SVR,success
,,4693613999,info@libertyinsuranceadjusters.com,liberty adjusters,Plano,Texas,https://www.libertyinsuranceadjusters.com/,,nonFixedVoip,Twilio - SMS/MMS-SVR,success
,,9722885666,,,Mesquite,Texas,,,mobile,Onvoy,success
Daryle,,2143736600,dprager@continentaladjusters.com,continental adjusters inc,McKinney,Texas,http://www.continentaladjusters.com/,,nonFixedVoip,Twilio - SMS/MMS-SVR,success
,,9728378108,,,,,https://www.gfradjusters.com/,,mobile,AT&T Wireless,success
,,9728022719,info@claimsadjusteracademy.com,,Addison,Texas,https://claimsadjusteracademy.com/,,mobile,T-Mobile USA,success
,,9722882222,,,Balch Springs,Texas,,,mobile,Onvoy,success
,,8176189884,,,,,https://thepublicadjustertx.com/,,nonFixedVoip,Twilio - SMS/MMS-SVR,success
Dave,,9727677699,dave@2021training.com,2021training com,Plano,Texas,https://www.2021training.com/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,,nonFixedVoip,YMax Communications - YMax Communications - SVR,success
Todd,,2032484400,todd@thepublicsadjuster.com,the publics adjuster llc,Hamden,Connecticut,http://www.thepublicsadjuster.com/,,nonFixedVoip,Bandwidth/15 - Bandwidth.com - SVR,success
,,8443440422,info@my-adjuster.com,,Coppell,Texas,http://my-adjuster.com/,,tollFree,Bandwidth/Zipwhip - Toll-Free - SVR,success
,,2142563210,claims@dchoganpa.com,,Dallas,Texas,https://www.dchogan.associates/dallas-public-adjuster,,nonFixedVoip,Vonage/Nexmo - Sinch,success
,,8662126202,,,Frisco,Texas,https://www.gorillapa.com/,,tollFree,,success
,,9726611464,,,Addison,Texas,,,mobile,AT&T Wireless,success
,,8557953494,,,,,,,tollFree,,success
,,4352105068,,,,,,,nonFixedVoip,Twilio - SMS/MMS-SVR,success
,,4692482098,adjuster@inbox.com,,Dallas,Texas,http://txsadj.com/,,fixedVoip,Charter Fiberlink,success
,,,,H&H Public Adjusters,,,,,invalid,,skipped_no_phone
